EDRPOU,Name,Address,Contacts,KOATUU,Кількість відходів по ПЗУВ,Кількість відходів в тоннах,Відходи I класу,Відходи II класу,Відходи III класу,Відходи IV класу
25636041,Товариство з обмеженою відповідальністю «ВІЛО УКРАЇНА»,"08130, Київська обл., Києво-Святошинський р-н, с. Чайки, вул. Антонова, 4",Iryna.Riazantseva@wilo.ua/(044) 3937380,3222485903,1936.79,81.52349999999998,0.32250000000000006,0.0,4.960999999999999,76.24
38132674,"Товариство з обмеженою відповідальністю ""Роднічок-Буд""","59233, Чернівецька обл., Вижницький р-н, смт.Берегомет, вул.Центральна, 113",/(03730) 36135,7320555300,1936.21,20.161,0.004,3.751,0.496,15.91
25204577,"Шполянський РЕМ ПАТ ""Черкасиобленерго""","18002, Україна, м. Черкаси, вул. Гоголя, 285 (20603, Черкаська обл., м. Шпола, вул Героїв Крут, 72-а",zbut_sp@obl.ck.energy.gov.ua/0(241)5-33-92,7125710100,1935.972,4.048,0.37,0.15500000000000003,0.101,3.4219999999999997
33214794,"Товариство з обмеженою відповідальністю ""Валківський агротехсервіс""","63001, Харківська область, Валківський район, м.Валки, вул.Рози Люксембург, 98",/0575351456,6321210100,1935.06,12.004000000000001,0.204,1.6,2.14,8.06
13931059,"ТОВ-Підприємство ""Ізумруд ЛТД""","м.Кременчук, вул. Л. Чайкіної,37",christophor.t@izumrud.ua/0675342969,5310436100,1934.66,162.034,0.321,0.313,0.24,161.16
34965418,"Луганська філія Концерну радіомовлення, радіозв'язку та телебачення","93113, м. Лисичанськ, проспект Перемоги, 161-а",lg.reception@rrt.ua/06451 72006,4411800000,1934.101,20.751,0.37,0.12200000000000001,0.057999999999999996,20.201
38048541,"ТОВ ""Сучасні торговельні технології","Черкаська область, м. Канів, вул. О. Кошового, 2/15",Y.Subotovskiy@veres.com.ua/0473638565,7110300000,1934.0,1920.0028,0.0028,0.0,0.0,1920.0
31774819,"СФГ ""Петровіт""","20120 Черкаська область, Маньківський район, с. Попівка, вул. Центральна, 41-б",dpetrovit@ukr.net/0964376403,7123187001,1933.71,1142.8429999999998,0.065,0.9299999999999999,0.038000000000000006,1141.81
00851519,"Філія Птахофабрика ""Перше Травня"" ПАТ ""Агрохолдинг Авангард""","м Київ, пр.Перемоги, 121В (Черкаська область, Черкаський р-н, с.Хутори, вул.Шевченка, 47)",o.ovdii@avangard.co.ua/0472-30-52-21,7124988701,1933.28,1933.28,0.0,0.0,0.0,1933.28
34708031,"Товариство з обмеженою відповідальністю ""Птахофабрика ""Волочиська""","Хмельницька обл., Волочиський р-н, с. Гарнишівка, вул. Шевченка, 2",podilske@ukr.net/(0382)712760,6820981901,1932.199,1932.199,0.0,0.0,0.0,1932.199
30853543,"ПОСП ""Малинівське""","11642 , Житомирська область , Малинський район , с.Малинівка, вул.Молодіжна ,4",malyn4@ukr.net/0413398243,1823485200,1932.134,14.872,0.266,0.8839999999999999,2.988,10.734
32322387,"ТОВ ""ПОЛТАВСЬКЕ""","28425, Кіровоградська область, Компаніївський район, с. Полтавка",poltavske@gmail.com/(0524)09-32-45,3522885001,1931.7398,1471.9908,0.0,0.8800000000000001,0.421,1470.6898
01598360,Черкаська дослідна станція біоресурсів,"18036 м. Черкаси, вул. Пастерівська, 76 (Драбівський р-н, с. Драбове-Барятинське, вул. Нахімова, 46",bioresurs.ck@ukr.net/0472314052,7120683601,1931.4,13.64,0.2,1.6,2.44,9.4
32531945,"ТОВ ""МІЖНАРОДНО-ДІЛОВИЙ ЦЕНТ""","04655, м. Київ, вул. Глибочицька, 72",Alex.Topolyansky@hilton.com/+380445315070,8039100000,1930.474,397.056,0.306,0.0,0.076,396.674
39714804,"ТОВ ""Варна Груп""","65058, м. Одеса, вул. Романа Кармена, 21",/0487369425,5110137500,1930.0,452.08,0.08,0.0,22.0,430.0
32559410,Підприємство зі 100% іноземною інвестицією «ЛЕДВАНС»,"03680, м. Київ, Голосіївський район, вулиця Ділова, будинок 5",a.gyshchak@ledvance.com/0445835925,8036100000,1930.0,0.38599999999999995,0.38599999999999995,0.0,0.0,0.0
05492255,Комунальний заклад Київської обласної Ради «Київський обласний протитуберкульозний диспансер»,"08150, Київська область, Києво-Святошинський р-н, м.Боярка, в.Комсомольська (Марка Шляхового), 23",koptd2004@ukr.net/(04598)3-68-39,3222410300,1930.0,1635.059,0.059,0.0,0.0,1635.0
32616007,Приватне акціонерне товариство «Гідросила Лєда»,"25031 м. Кропивницький, вул. Пацаєва, 19",g_leda@ukrpost.ua/0522 36-04-50,3510136300,1929.8000000000002,36.6186,0.2656,0.788,3.5149999999999997,32.05
34988571,ТОВ «Красне-Агроінвест»,"23342 Вінницька область, Тиврівський р-н., с. Красне, вул. Д.Нечая, 2",kchepeliuk@agroprosperis.com/(04355)2-71-73,0524584405,1929.2600000000002,50.256,0.036,2.8000000000000003,6.16,41.260000000000005
25204548,"Смілянський міський РЕМ ПАТ ""Черкасиобленерго""","м. Черкаси, вул. Гоголя, 285 (факт м. Сміла, вул. Мазура, 10)",kanc_smg@obl.ck.energy.gov.ua/023340508,7110500000,1926.805,28.538000000000004,0.351,0.28300000000000003,0.049,27.855
2564000159,ФОП Лось Вадим Олексійович,"11601, Житомирська обл.,м.Малин, вул. Кузьми Скрябіна, 28",Vadimmalin9@gmail.com/0974925964,1823483601,1926.5100000000002,799.7760000000001,0.206,0.1,0.96,798.51
36549144,"ТОВ ""УКР-ГРАНІТ ПМ""","12402, смт. Черняхів, вул. Володимирська, 128",sidorenko_zt@ukr.net/04145-43939,1825655100,1926.434,920.3734999999999,0.16949999999999998,0.258,0.612,919.3340000000001
35598274,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОФІРМА ""БАРВІНОК""","64701, Харківська область, Барвінківський район, м. Барвінкове, вул. Скрипника, буд.6А",/0575742108,6320410100,1925.24,212.696,0.206,1.0,3.75,207.74
00373735,"Державне підприємство ""Закупнянський кар""єр""","Хмельницька область, Чемеровецький р-н, смт. Закупне, вул. Кар""єрна, 1",gorniak61@ukr.net/(03859)93310,6825255400,1925.128,23.906,0.059,3.219,0.0,20.628
03567303,ПрАТ «Калинівське районне підприємство «Агромаш»,"22403, Вінницька обл, м. Калинівка, вул. Незалежності, буд. 46",0674306974@ukr.net/(04333)2-24-50,0521610100,1925.097,106.48769999999999,0.1347,2.136,1.62,102.59700000000001
36169844,"ТОВ ""КРІГЕРБЕЙК""","10003, м. Житомир, вул. Покровська, 81",dvm@kriger.com.ua/050 46 31 317,1810136300,1925.073,10.172,0.21000000000000002,1.4989999999999999,2.3900000000000006,6.073
01332135,"ПрАТ ""КОРНЕР""","03680, м. Київ, вул. Виборзька, 103",6055646@ukr.net/044-406-68-45,8038900000,1924.8,188.1474,0.3474,0.0,0.0,187.8
31328752,"Городоцьке спеціалізоване лісогосподарське підприємство ""Горліс""","32000, Хмельницька обл., м. Городок, вул. Грушевського, 7 а",gslp.gorlis@gmai.com/(03851)32818,6821210100,1923.38,20.243000000000002,0.063,3.1700000000000004,0.13,16.880000000000003
30517557,"ТОВ ""Рійк Цваан Україна""","08320, Київська обл., Бориспільський район, с.Мала Олександрівка, вул.Овочева, 8",igorlitvinenko@ukr.net/044-5931840,3220880903,1923.154,138.48160000000001,0.3276,0.0,3.0,135.154
37997070,"ТОВ ""Галактік""","12430, Житомирська обл, Житомирський р-н, с. Станишівка,28",galaktik.2012@ukr.net/0985451697,1822086801,1922.962,6.0682,0.2882,0.931,0.237,4.612
38873169,"Товариство з обмеженою відповідальністю ""КПД"" _ Фастівська філія","08500 Київська область, м. Фастів, Промвузол",a.cyculina@biosphere-corp.com/067-544-70-68,3211200000,1922.565,1809.4342,0.0192,0.0,0.35,1809.065
30652504,"ДП""Південь-Курорт-Сервіс""","Одеська область ,Б-Дністровський район,смт Сергіївка , вул.Гагаріна 1-А",veraivanovna1@ukr.net/0503335840,5110345700,1922.4,1440.744,0.084,0.0,1.26,1439.4
25283594,"ДП ""КОПОС ЕЛЕКТРО"" Відокремлений виробничий підрозділ-завод по виготовленню будівельних електромонтажних виробів","12621. Житомирська обл, Брусилівський р-н, с. Привороття, вул. Київська,38",privoritty@kopos.ua/0444518852,1820983801,1922.3179999999998,103.68400000000001,0.048,0.0,32.218,71.41799999999999
02145754,Відділ освіти Зарічненської РДА,"Рівненська обл., смт Зарічне, вул. Фестивальна,6",osvita-zarichne@ukr.net/3-01-38,5622255100,1921.0,1921.0,0.0,0.0,0.0,1921.0
2928215035,ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ЩУРИК ВІТАЛІЙ АНАТОЛІЙОВИЧ,"03179, м.Київ, вулиця Бударіна, будинок 3Б, квартира 33",vitalik-akpp@ukr.net/050-310-75-88,3222410600,1920.6999999999998,99.5378,0.0478,0.0,32.29,67.2
32062068,"Сільськогосподарське товариство з обмеженою відповідальністю ""Універсал-Агро""","51251, Дніпропетровська область, Новомиколаївський район, смт Губиниха, вул. Берегового, 34-Д",/050-596-36-30,6322281501,1919.81,217.80399999999997,0.244,0.5,4.75,212.31
37969703,"ТОВ""Зернятко-Полтава""","38831 Полтавська обл Чутівський р-н с.Первозванівка вул Леніна,62",zernatko@meta.ua/694675,5325482603,1919.409,212.20100000000002,0.254,0.87,0.068,211.00900000000001
30840733,"СБК ""ЛАН""","с. Жадани, Диканський р-н, Полтавська обл.",rudchenko-lan@ukr.net/0666223240,5321084505,1919.314,490.5,0.196,0.89,0.1,489.314
37298747,"ТОВ ""ПЛАНЕТА-ІНКС""","04071, м.Київ, вул. Костянтинівська, буд. 32-Б",office@planeta-inks.com.ua/(04641) 21351,7424455100,1919.2469999999998,54.46300000000001,0.138,0.0,23.978,30.347
34319879,Приватне підприємство Кирол,"вул, Дальницька буд.45, м. Одеса, 65005",bebik@ac-step.com/048-729-68-95,5110137300,1918.532,163.777,0.14,0.106,20.448999999999998,143.082
23836907,Регіональний центр спеціального контролю,"Хмельницька обл., Кам""янець-Подільський, с. Ластівці",rcsk@rcsk.spacecenter.gov.ua/(03849)22235,6822485101,1916.0924,12.193800000000001,0.2584,1.225,0.018000000000000002,10.6924
34412482,"Приватне підприємство ""ТРАНС-АВТО-Д""","31200, Хмельницька обл., м. Волочиськ, вул. Запорізька, 7",office@tab.ua/(03845)35689,6820910100,1916.08,19.88,0.0,3.8,0.0,16.08
38960518,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги No1"" Оболонського р-ну м. Києва","04214, м. Київ, вул. Північна, 4-а",oblcrdp@ukr.net/411-50-36,8038000000,1916.0,102.848,0.348,0.0,1.5,101.0
